target,0.isSuccess,0.created,0.totalTime,0.repairTime,1.isSuccess,1.created,1.totalTime,1.repairTime,2.isSuccess,2.created,2.totalTime,2.repairTime,3.isSuccess,3.created,3.totalTime,3.repairTime,4.isSuccess,4.created,4.totalTime,4.repairTime,
test/ABC272/A/WA/35473507.c,false,10000,268245,267720,true,152,51908,29242,true,1397,75859,44169,true,2077,80740,49122,true,979,66520,34778,
test/ABC272/A/WA/35474232.c,false,10000,103483,102950,false,10000,182108,159157,false,10000,195597,163630,false,10000,192919,161116,false,10000,201117,169358,
test/ABC272/A/WA/35476308.c,true,311,19501,19026,true,9443,213733,191015,true,1279,112399,80510,true,502,98631,66365,false,10000,250274,217948,
test/ABC272/A/WA/35476825.c,false,10000,107455,106749,false,10000,195088,172446,false,10000,234557,202507,false,10000,225330,192936,false,10000,235458,203152,
test/ABC272/A/WA/35478511.c,false,10000,234040,233536,false,10000,159575,136791,false,10000,173116,141454,false,10000,176620,144878,false,10000,181179,149599,
test/ABC272/A/WA/35482319.c,false,10000,219713,219157,false,10000,241109,218585,false,10000,277210,245274,false,10000,275078,242795,
test/ABC272/A/WA/35482755.c,false,10000,216135,215580,false,10000,238455,215629,false,10000,278073,245639,false,10000,258167,225976,false,10000,270810,238899,
test/ABC272/A/WA/35483690.c,false,10000,126346,125835,true,879,54795,32306,true,682,62838,31320,true,513,62466,31195,true,3150,97938,66212,
test/ABC272/A/WA/35483886.c,false,10000,129308,128801,true,626,54284,31546,true,2174,83831,52278,true,631,64003,32164,true,4639,114763,83294,
test/ABC272/A/WA/35484338.c,false,10000,209242,208681,false,10000,244688,221974,false,10000,274083,241717,false,10000,258533,226232,false,10000,268911,236650,
test/ABC272/A/WA/35484712.c,false,10000,234657,234124,true,2254,109991,87428,true,8539,223594,191574,false,10000,227133,195299,true,1385,111106,79118,
test/ABC272/A/WA/35484994.c,false,10000,204229,203685,true,1806,100086,77371,false,10000,278446,245876,false,10000,259338,227004,false,10000,269629,237277,
test/ABC272/A/WA/35485366.c,false,10000,137465,136941,true,887,55537,32927,true,486,63489,31768,true,1549,71978,40089,true,5499,121705,90087,
test/ABC272/A/WA/35485382.c,false,10000,202715,202165,false,10000,247789,225036,false,10000,265097,232993,false,10000,258101,225722,false,10000,279515,247135,
test/ABC272/A/WA/35485534.c,true,37,10408,9959,true,35,49922,27080,true,33,60255,28942,true,32,56965,25393,true,32,57955,26454,
test/ABC272/A/WA/35485772.c,false,10000,224616,224067,false,10000,249145,226466,false,10000,278918,246461,false,10000,265578,233387,false,10000,282225,249965,
test/ABC272/A/WA/35487415.c,false,10000,277435,276939,false,10000,160165,137447,false,10000,184079,152521,false,10000,172407,140474,false,10000,181722,150070,
test/ABC272/A/WA/35487654.c,false,10000,224015,223507,false,10000,165626,142832,false,10000,180658,149128,false,10000,174292,142686,false,10000,180605,149060,
test/ABC272/A/WA/35494501.c,false,10000,112309,111651,false,10000,238232,215493,false,10000,278300,245448,false,10000,259780,227026,false,10000,270715,238009,
test/ABC272/A/WA/35494756.c,false,10000,147681,146853,false,10000,377443,354524,false,10000,423426,388617,false,10000,399856,364983,false,10000,419470,384232,
test/ABC272/A/WA/35497222.c,
test/ABC272/A/WA/35508987.c,false,10000,70136,69684,false,10000,153727,131080,false,10000,173961,142073,false,10000,172163,140652,false,10000,180143,148650,
test/ABC272/A/WA/35515715.c,false,10000,131873,131133,false,10000,283872,261036,false,10000,311275,277712,false,10000,298313,264739,false,10000,311583,277537,
test/ABC272/A/WA/35520784.c,false,10000,66870,66356,false,10000,180308,157611,false,10000,216574,185078,false,10000,191642,160069,false,10000,211000,179134,
test/ABC272/A/WA/35520843.c,false,10000,61038,60549,false,10000,135862,113203,false,10000,180057,148402,false,10000,158951,127429,false,10000,179014,147321,
test/ABC272/A/WA/35552588.c,false,10000,128876,128369,true,450,51604,28879,true,268,61738,30467,true,796,64414,32892,true,844,62802,31544,
test/ABC272/A/WA/35553888.c,true,4930,202021,201581,true,327,63818,41183,true,163,73336,41827,true,222,70972,39225,true,56,73327,41893,
