target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time
test/ABC266/A/WA/34388373.c,1,false,test/ABC272/A/AC/35501312.c::main,1000,70439,20825,8746,40719
test/ABC266/A/WA/34389174.c,0,false,test/ABC271/A/AC/35291869.c::main,1000,62551,20871,7892,33677
test/ABC266/A/WA/34389174.c,0.01,false,test/ABC269/A/AC/34932903.c::main,1000,62777,20879,7939,33830
test/ABC266/A/WA/34389174.c,0.02,false,test/ABC266/A/AC/34378486.c::main,1000,63779,21077,8102,34483
test/ABC266/A/WA/34389174.c,0.03,false,test/ABC266/A/AC/34513371.c::main,1000,62708,20699,7997,33858
test/ABC266/A/WA/34389174.c,0.04,true,test/ABC266/A/AC/34372609.c::main,875,62578,20898,8178,33320
test/ABC266/A/WA/34389174.c,0.05,false,test/ABC266/A/AC/34388761.c::main,1000,61811,20839,8041,32803
test/ABC266/A/WA/34389174.c,0.06,false,test/ABC267/A/AC/34968760.c::main,1000,63014,20747,8232,33903
test/ABC266/A/WA/34389174.c,0.07,false,test/ABC267/A/AC/34537846.c::main,1000,62364,20942,8464,32823
test/ABC266/A/WA/34389174.c,0.08,false,test/ABC266/A/AC/34427234.c::main,1000,63688,20987,8119,34455
test/ABC266/A/WA/34389174.c,0.09,false,test/ABC266/A/AC/35577837.c::main,1000,62612,20878,8186,33386
test/ABC266/A/WA/34389174.c,0.1,true,test/ABC266/A/AC/34479155.c::main,466,60236,20968,8451,30676
test/ABC266/A/WA/34389174.c,0.11,false,test/ABC267/A/AC/34580899.c::main,1000,62895,21113,8344,33303
test/ABC266/A/WA/34389174.c,0.12,false,test/ABC267/A/AC/34661016.c::main,1000,62504,20789,8522,33062
test/ABC266/A/WA/34389174.c,0.13,false,test/ABC267/A/AC/34535499.c::main,1000,62949,20902,8395,33535
test/ABC266/A/WA/34389174.c,0.14,false,test/ABC266/A/AC/34378821.c::main,1000,62207,20870,8210,33019
test/ABC266/A/WA/34389174.c,0.15,false,test/ABC267/A/AC/34531029.c::main,1000,61933,20923,8281,32610
test/ABC266/A/WA/34389174.c,0.16,false,test/ABC267/A/AC/34534527.c::main,1000,61689,20753,8175,32652
test/ABC266/A/WA/34389174.c,0.17,false,test/ABC267/A/AC/34537275.c::main,1000,61776,20813,8125,32719
test/ABC266/A/WA/34389174.c,0.18,false,test/ABC266/A/AC/34371019.c::main,1000,61905,20936,8335,32481
test/ABC266/A/WA/34389174.c,0.19,false,test/ABC266/A/AC/35215880.c::main,1000,63314,20871,8304,34006
test/ABC266/A/WA/34389174.c,0.2,false,test/ABC266/A/AC/34377450.c::main,1000,62288,20925,8119,33092
test/ABC266/A/WA/34389174.c,0.21,false,test/ABC266/A/AC/34373455.c::main,1000,62399,20648,8127,33495
test/ABC266/A/WA/34389174.c,0.22,false,test/ABC266/A/AC/34379654.c::main,1000,59885,20966,8296,30508
test/ABC266/A/WA/34389174.c,0.23,false,test/ABC267/A/AC/35531474.c::main,1000,61925,20893,8216,32705
test/ABC266/A/WA/34389174.c,0.24,false,test/ABC272/A/AC/35470929.c::main,1000,61712,20780,8273,32529
test/ABC266/A/WA/34389174.c,0.25,false,test/ABC266/A/AC/34372947.c::main,1000,62454,20850,8237,33243
test/ABC266/A/WA/34389174.c,0.26,false,test/ABC266/A/AC/34502248.c::main,1000,61952,20888,8421,32513
test/ABC266/A/WA/34389174.c,0.27,false,test/ABC266/A/AC/35172435.c::main,1000,63305,20975,8601,33588
test/ABC266/A/WA/34389174.c,0.28,true,test/ABC266/A/AC/34959841.c::main,809,60527,20706,8266,31447
test/ABC266/A/WA/34389174.c,0.29,false,test/ABC267/A/AC/34541731.c::main,1000,63606,20909,8510,34016
test/ABC266/A/WA/34389174.c,0.3,false,test/ABC266/A/AC/34384365.c::main,1000,63894,21058,8478,34232
test/ABC266/A/WA/34389174.c,0.31,false,test/ABC266/A/AC/34409714.c::main,1000,61987,20906,8413,32539
test/ABC266/A/WA/34389174.c,0.32,false,test/ABC266/A/AC/34883137.c::main,1000,63115,20888,8658,33418
test/ABC266/A/WA/34389174.c,0.33,false,test/ABC267/A/AC/34567117.c::main,1000,62515,20772,8200,33431
test/ABC266/A/WA/34389174.c,0.34,false,test/ABC266/A/AC/35074537.c::main,1000,62967,21030,8636,33171
test/ABC266/A/WA/34389174.c,0.35,false,test/ABC267/A/AC/34531646.c::main,1000,62390,20831,8361,33086
test/ABC266/A/WA/34389174.c,0.36,true,test/ABC266/A/AC/34479155.c::main,738,62060,20813,8657,32456
test/ABC266/A/WA/34389174.c,0.37,true,test/ABC266/A/AC/34372609.c::main,630,60177,20911,8487,30670
test/ABC266/A/WA/34389174.c,0.38,false,test/ABC267/A/AC/34533448.c::main,1000,62981,21048,8514,33293
test/ABC266/A/WA/34389174.c,0.39,false,test/ABC267/A/AC/35212931.c::main,1000,62595,20791,8473,33212
test/ABC266/A/WA/34389174.c,0.4,false,test/ABC271/A/AC/35289630.c::main,1000,62565,20945,8483,32970
test/ABC266/A/WA/34389174.c,0.41,false,test/ABC267/A/AC/34722745.c::main,1000,62118,20861,8396,32711
test/ABC266/A/WA/34389174.c,0.42,false,test/ABC266/A/AC/34386280.c::main,1000,63283,20872,8706,33569
test/ABC266/A/WA/34389174.c,0.43,false,test/ABC267/A/AC/34536897.c::main,1000,63829,20967,8511,34225
test/ABC266/A/WA/34389174.c,0.44,false,test/ABC266/A/AC/34376369.c::main,1000,62427,20863,8314,33140
test/ABC266/A/WA/34389174.c,0.45,false,test/ABC267/A/AC/35187296.c::main,1000,62430,21008,8506,32781
test/ABC266/A/WA/34389174.c,0.46,false,test/ABC266/A/AC/34374668.c::main,1000,62422,20977,8565,32758
test/ABC266/A/WA/34389174.c,0.47,false,test/ABC266/A/AC/35457046.c::main,1000,63142,21055,8526,33452
test/ABC266/A/WA/34389174.c,0.48,false,test/ABC266/A/AC/35568457.c::main,1000,62258,20867,8350,32927
test/ABC266/A/WA/34389174.c,0.49,false,test/ABC267/A/AC/34601035.c::main,1000,63555,20867,8661,33895
test/ABC266/A/WA/34389174.c,0.5,false,test/ABC267/A/AC/34536324.c::main,1000,62946,21019,8422,33372
test/ABC266/A/WA/34389174.c,0.51,false,test/ABC267/A/AC/34839313.c::main,1000,63049,20941,8602,33332
test/ABC266/A/WA/34389174.c,0.52,false,test/ABC266/A/AC/34374668.c::main,1000,62220,21244,8772,32059
test/ABC266/A/WA/34389174.c,0.53,false,test/ABC267/A/AC/34534527.c::main,1000,62692,20753,8613,33162
test/ABC266/A/WA/34389174.c,0.54,false,test/ABC266/A/AC/35180398.c::main,1000,62877,20833,8604,33157
test/ABC266/A/WA/34389174.c,0.55,false,test/ABC266/A/AC/34410987.c::main,1000,62055,21172,8597,32150
test/ABC266/A/WA/34389174.c,0.56,false,test/ABC267/A/AC/34536400.c::main,1000,63512,20963,8413,34021
test/ABC266/A/WA/34389174.c,0.57,false,test/ABC267/A/AC/34554556.c::main,1000,62827,20782,8591,33291
test/ABC266/A/WA/34389174.c,0.58,false,test/ABC267/A/AC/34542394.c::main,1000,63597,20932,8602,33952
test/ABC266/A/WA/34389174.c,0.59,false,test/ABC267/A/AC/34694046.c::main,1000,63131,20711,8627,33667
test/ABC266/A/WA/34389174.c,0.6,false,test/ABC267/A/AC/34540415.c::main,1000,62609,20987,8418,33086
test/ABC266/A/WA/34389174.c,0.61,false,test/ABC266/A/AC/34959841.c::main,1000,63597,20858,8499,34120
test/ABC266/A/WA/34389174.c,0.62,false,test/ABC267/A/AC/34537805.c::main,1000,62775,20904,8585,33152
test/ABC266/A/WA/34389174.c,0.63,false,test/ABC269/A/AC/34939058.c::main,1000,63584,21142,8642,33670
test/ABC266/A/WA/34389174.c,0.64,false,test/ABC266/A/AC/35025359.c::main,1000,62657,20874,8629,33025
test/ABC266/A/WA/34389174.c,0.65,false,test/ABC267/A/AC/34539706.c::main,1000,62264,20865,8894,32328
test/ABC266/A/WA/34389174.c,0.66,false,test/ABC267/A/AC/34541252.c::main,1000,64062,20895,8614,34422
test/ABC266/A/WA/34389174.c,0.67,false,test/ABC266/A/AC/34436369.c::main,1000,62470,20747,8488,33127
test/ABC266/A/WA/34389174.c,0.68,false,test/ABC266/A/AC/34388779.c::main,1000,63934,20989,8621,34195
test/ABC266/A/WA/34389174.c,0.69,false,test/ABC267/A/AC/34537779.c::main,1000,61822,21010,8520,32139
test/ABC266/A/WA/34389174.c,0.7,false,test/ABC267/A/AC/35034220.c::main,1000,62014,20807,8438,32658
test/ABC266/A/WA/34389174.c,0.71,false,test/ABC267/A/AC/34540046.c::main,1000,62799,20757,8613,33307
test/ABC266/A/WA/34389174.c,0.72,false,test/ABC266/A/AC/34895415.c::main,1000,64300,21102,8628,34371
test/ABC266/A/WA/34389174.c,0.73,false,test/ABC267/A/AC/34589777.c::main,1000,62612,20966,8847,32656
test/ABC266/A/WA/34389174.c,0.74,false,test/ABC266/A/AC/34373455.c::main,1000,63271,20827,8625,33658
test/ABC266/A/WA/34389174.c,0.75,false,test/ABC267/A/AC/34536782.c::main,1000,63099,20732,8459,33795
test/ABC266/A/WA/34389174.c,0.76,false,test/ABC266/A/AC/35370793.c::main,1000,63700,20999,8662,33931
test/ABC266/A/WA/34389174.c,0.77,false,test/ABC268/A/AC/34961252.c::main,1000,62504,20652,8457,33267
test/ABC266/A/WA/34389174.c,0.78,false,test/ABC266/A/AC/34374668.c::main,1000,63967,21021,8559,34257
test/ABC266/A/WA/34389174.c,0.79,false,test/ABC267/A/AC/34586250.c::main,1000,63072,20996,8807,33126
test/ABC266/A/WA/34389174.c,0.8,false,test/ABC266/A/AC/34514691.c::main,1000,62444,20865,8784,32666
test/ABC266/A/WA/34389174.c,0.81,false,test/ABC267/A/AC/34839313.c::main,1000,63589,21014,8504,33939
test/ABC266/A/WA/34389174.c,0.82,false,test/ABC267/A/AC/34684724.c::main,1000,63627,20996,8667,33841
test/ABC266/A/WA/34389174.c,0.83,true,test/ABC266/A/AC/34371925.c::main,821,63033,21016,8841,33049
test/ABC266/A/WA/34389174.c,0.84,false,test/ABC267/A/AC/34688895.c::main,1000,63891,20793,8446,34543
test/ABC266/A/WA/34389174.c,0.85,false,test/ABC266/A/AC/34421037.c::main,1000,63102,20765,8496,33732
test/ABC266/A/WA/34389174.c,0.86,false,test/ABC266/A/AC/34378821.c::main,1000,63614,20834,8670,34003
test/ABC266/A/WA/34389174.c,0.87,false,test/ABC267/A/AC/34561859.c::main,1000,63495,20989,8663,33730
test/ABC266/A/WA/34389174.c,0.88,false,test/ABC267/A/AC/35212965.c::main,1000,64186,20994,8703,34377
test/ABC266/A/WA/34389174.c,0.89,false,test/ABC269/A/AC/35084634.c::main,1000,63482,20834,8444,34091
test/ABC266/A/WA/34389174.c,0.9,false,test/ABC267/A/AC/34805897.c::main,1000,63613,21132,8582,33790
test/ABC266/A/WA/34389174.c,0.91,false,test/ABC266/A/AC/34378941.c::main,1000,62648,21007,8414,33106
test/ABC266/A/WA/34389174.c,0.92,false,test/ABC270/A/AC/35380208.c::main,1000,62897,20942,8670,33157
test/ABC266/A/WA/34389174.c,0.93,false,test/ABC266/A/AC/34842300.c::main,1000,63893,20875,8648,34244
test/ABC266/A/WA/34389174.c,0.94,false,test/ABC267/A/AC/34542394.c::main,1000,64552,20986,8723,34671
test/ABC266/A/WA/34389174.c,0.95,false,test/ABC267/A/AC/34555721.c::main,1000,63619,20858,8644,34003
test/ABC266/A/WA/34389174.c,0.96,false,test/ABC266/A/AC/34371029.c::main,1000,63085,20849,8553,33555
test/ABC266/A/WA/34389174.c,0.97,false,test/ABC267/A/AC/35532945.c::main,1000,63214,20868,8449,33785
test/ABC266/A/WA/34389174.c,0.98,false,test/ABC266/A/AC/35175604.c::main,1000,63888,20936,8720,34097
test/ABC266/A/WA/34389174.c,0.99,false,test/ABC270/A/AC/35102141.c::main,1000,62670,20933,8644,32982
test/ABC266/A/WA/34389174.c,1,false,test/ABC266/A/AC/34391551.c::main,1000,63181,21063,8639,33309
test/ABC266/A/WA/34478981.c,0,false,test/ABC272/A/AC/35476734.c::main,1000,69998,20781,7788,41295
test/ABC266/A/WA/34478981.c,0.01,false,test/ABC270/A/AC/35176787.c::main,1000,70804,20878,8082,41727
test/ABC266/A/WA/34478981.c,0.02,false,test/ABC272/A/AC/35555024.c::main,1000,70708,20806,8239,41546
test/ABC266/A/WA/34478981.c,0.03,false,test/ABC271/A/AC/35291869.c::main,1000,70394,20915,8269,41089
test/ABC266/A/WA/34478981.c,0.04,false,test/ABC268/A/AC/34848638.c::main,1000,75100,21132,8386,45455
test/ABC266/A/WA/34478981.c,0.05,false,test/ABC272/A/AC/35471639.c::main,1000,71039,20728,8340,41846
test/ABC266/A/WA/34478981.c,0.06,false,test/ABC265/A/AC/34201764.c::main,1000,69669,20829,8140,40581
test/ABC266/A/WA/34478981.c,0.07,false,test/ABC272/A/AC/35471911.c::main,1000,70752,20983,8463,41188
test/ABC266/A/WA/34478981.c,0.08,false,test/ABC265/A/AC/34237019.c::main,1000,72198,20977,8386,42716
test/ABC266/A/WA/34478981.c,0.09,false,test/ABC265/A/AC/34861406.c::main,1000,69616,20732,8406,40365
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC271/A/AC/35306517.c::main,1000,70243,20941,8242,40937
test/ABC266/A/WA/34478981.c,0.11,false,test/ABC272/A/AC/35492247.c::main,1000,73776,20775,8314,44571
test/ABC266/A/WA/34478981.c,0.12,false,test/ABC270/A/AC/35118193.c::main,1000,69180,20736,8210,40129
test/ABC266/A/WA/34478981.c,0.13,false,test/ABC270/A/AC/35110339.c::main,1000,73533,20814,8666,43930
test/ABC266/A/WA/34478981.c,0.14,false,test/ABC268/A/AC/34735139.c::main,1000,72160,21025,8408,42593
test/ABC266/A/WA/34478981.c,0.15,false,test/ABC271/A/AC/35399034.c::main,1000,72531,20784,8317,43312
test/ABC266/A/WA/34478981.c,0.16,false,test/ABC270/A/AC/35096609.c::main,1000,74121,21053,8666,44267
test/ABC266/A/WA/34478981.c,0.17,false,test/ABC272/A/AC/35492247.c::main,1000,72223,20946,8433,42712
test/ABC266/A/WA/34478981.c,0.18,false,test/ABC268/A/AC/34917541.c::main,1000,73150,20891,8424,43715
test/ABC266/A/WA/34478981.c,0.19,false,test/ABC270/A/AC/35118193.c::main,1000,70024,21039,8475,40393
test/ABC266/A/WA/34478981.c,0.2,false,test/ABC265/A/AC/34219646.c::main,1000,71670,20816,8416,42321
test/ABC266/A/WA/34478981.c,0.21,false,test/ABC272/A/AC/35488566.c::main,1000,71567,20953,8472,42024
test/ABC266/A/WA/34478981.c,0.22,false,test/ABC270/A/AC/35399213.c::main,1000,71581,21113,8404,41950
test/ABC266/A/WA/34478981.c,0.23,false,test/ABC270/A/AC/35129661.c::main,1000,69901,20694,8491,40600
test/ABC266/A/WA/34478981.c,0.24,false,test/ABC272/A/AC/35501312.c::main,1000,71826,21025,8474,42214
test/ABC266/A/WA/34478981.c,0.25,false,test/ABC268/A/AC/35588352.c::main,1000,70054,20996,8312,40635
test/ABC266/A/WA/34478981.c,0.26,false,test/ABC267/A/AC/34531646.c::main,1000,70390,20836,8521,40910
test/ABC266/A/WA/34478981.c,0.27,false,test/ABC269/A/AC/35045734.c::main,1000,69684,20782,8367,40421
test/ABC266/A/WA/34478981.c,0.28,false,test/ABC271/A/AC/35279355.c::main,1000,70165,20930,8516,40596
test/ABC266/A/WA/34478981.c,0.29,false,test/ABC265/A/AC/34226146.c::main,1000,70296,20868,8471,40829
test/ABC266/A/WA/34478981.c,0.3,false,test/ABC270/A/AC/35149829.c::main,1000,71151,20973,8340,41664
test/ABC266/A/WA/34478981.c,0.31,false,test/ABC268/A/AC/34846471.c::main,1000,69782,20895,8405,40361
test/ABC266/A/WA/34478981.c,0.32,false,test/ABC268/A/AC/35061342.c::main,1000,72537,20914,8450,43041
test/ABC266/A/WA/34478981.c,0.33,false,test/ABC270/A/AC/35441732.c::main,1000,70584,20896,8594,40956
test/ABC266/A/WA/34478981.c,0.34,false,test/ABC270/A/AC/35105827.c::main,1000,73133,20751,8490,43725
test/ABC266/A/WA/34478981.c,0.35,false,test/ABC266/A/AC/34380304.c::main,1000,70236,21031,8398,40698
test/ABC266/A/WA/34478981.c,0.36,false,test/ABC272/A/AC/35467992.c::main,1000,73392,21172,8486,43578
test/ABC266/A/WA/34478981.c,0.37,false,test/ABC265/A/AC/34861406.c::main,1000,71158,20787,8382,41822
test/ABC266/A/WA/34478981.c,0.38,false,test/ABC265/A/AC/34279882.c::main,1000,71226,20929,8669,41509
test/ABC266/A/WA/34478981.c,0.39,false,test/ABC267/A/AC/34546242.c::main,1000,70922,21061,8610,41137
test/ABC266/A/WA/34478981.c,0.4,false,test/ABC271/A/AC/35271629.c::main,1000,69865,20717,8323,40715
test/ABC266/A/WA/34478981.c,0.41,false,test/ABC271/A/AC/35370842.c::main,1000,73216,21141,8613,43341
test/ABC266/A/WA/34478981.c,0.42,false,test/ABC265/A/AC/34292138.c::main,1000,71972,20872,8594,42373
test/ABC266/A/WA/34478981.c,0.43,false,test/ABC270/A/AC/35115590.c::main,1000,71887,21007,8440,42278
test/ABC266/A/WA/34478981.c,0.44,false,test/ABC265/A/AC/34325472.c::main,1000,70730,20789,8594,41084
test/ABC266/A/WA/34478981.c,0.45,false,test/ABC268/A/AC/34859574.c::main,1000,74348,21034,8569,44609
test/ABC266/A/WA/34478981.c,0.46,false,test/ABC271/A/AC/35285498.c::main,1000,70823,20703,8668,41341
test/ABC266/A/WA/34478981.c,0.47,false,test/ABC268/A/AC/34732047.c::main,1000,72155,20830,8330,42821
test/ABC266/A/WA/34478981.c,0.48,false,test/ABC265/A/AC/34845384.c::main,1000,70901,20733,8541,41506
test/ABC266/A/WA/34478981.c,0.49,false,test/ABC268/A/AC/34859574.c::main,1000,73974,21098,8526,44216
test/ABC266/A/WA/34478981.c,0.5,false,test/ABC271/A/AC/35287462.c::print_sixteen,1000,71128,20959,8874,41156
test/ABC266/A/WA/34478981.c,0.51,false,test/ABC271/A/AC/35280080.c::main,1000,71245,20979,8645,41481
test/ABC266/A/WA/34478981.c,0.52,false,test/ABC268/A/AC/34742787.c::main,1000,71301,21053,8479,41652
test/ABC266/A/WA/34478981.c,0.53,false,test/ABC267/A/AC/34639032.c::main,1000,69979,21005,8455,40403
test/ABC266/A/WA/34478981.c,0.54,false,test/ABC265/A/AC/34204425.c::main,1000,71219,21080,8594,41391
test/ABC266/A/WA/34478981.c,0.55,false,test/ABC267/A/AC/34541731.c::main,1000,70036,20784,8479,40647
test/ABC266/A/WA/34478981.c,0.56,false,test/ABC268/A/AC/34732047.c::main,1000,72455,21186,8873,42271
test/ABC266/A/WA/34478981.c,0.57,false,test/ABC265/A/AC/34473706.c::main,1000,71338,21118,8565,41523
test/ABC266/A/WA/34478981.c,0.58,false,test/ABC271/A/AC/35331885.c::main,1000,72124,21449,8627,41914
test/ABC266/A/WA/34478981.c,0.59,false,test/ABC270/A/AC/35245447.c::main,1000,71392,20817,8542,41859
test/ABC266/A/WA/34478981.c,0.6,false,test/ABC265/A/AC/34653579.c::main,1000,70661,21320,8530,40692
test/ABC266/A/WA/34478981.c,0.61,false,test/ABC268/A/AC/34726061.c::main,1000,72734,20843,8636,43124
test/ABC266/A/WA/34478981.c,0.62,false,test/ABC267/A/AC/34540624.c::main,1000,74512,21024,8586,44765
test/ABC266/A/WA/34478981.c,0.63,false,test/ABC270/A/AC/35252454.c::main,1000,70498,20690,8685,41018
test/ABC266/A/WA/34478981.c,0.64,false,test/ABC265/A/AC/34275800.c::main,1000,73547,20900,8642,43890
test/ABC266/A/WA/34478981.c,0.65,false,test/ABC271/A/AC/35399034.c::main,1000,71736,20623,8509,42490
test/ABC266/A/WA/34478981.c,0.66,false,test/ABC268/A/AC/34917541.c::main,1000,71172,20806,8654,41585
test/ABC266/A/WA/34478981.c,0.67,false,test/ABC270/A/AC/35441732.c::main,1000,70482,21031,8659,40670
test/ABC266/A/WA/34478981.c,0.68,false,test/ABC270/A/AC/35093126.c::main,1000,70802,20887,8724,41078
test/ABC266/A/WA/34478981.c,0.69,false,test/ABC269/A/AC/34924422.c::main,1000,70065,20650,8555,40746
test/ABC266/A/WA/34478981.c,0.7,false,test/ABC268/A/AC/35076243.c::main,1000,70508,21065,8525,40808
test/ABC266/A/WA/34478981.c,0.71,false,test/ABC268/A/AC/35270532.c::main,1000,73514,20749,8681,43969
test/ABC266/A/WA/34478981.c,0.72,false,test/ABC270/A/AC/35399213.c::main,1000,74327,20991,8665,44538
test/ABC266/A/WA/34478981.c,0.73,false,test/ABC267/A/AC/34634762.c::main,1000,69570,20890,8465,40070
test/ABC266/A/WA/34478981.c,0.74,false,test/ABC267/A/AC/35004028.c::main,1000,71253,20724,8498,41919
test/ABC266/A/WA/34478981.c,0.75,false,test/ABC267/A/AC/34535799.c::main,1000,74871,20905,8554,45289
test/ABC266/A/WA/34478981.c,0.76,false,test/ABC268/A/AC/34731578.c::main,1000,70139,20936,8432,40634
test/ABC266/A/WA/34478981.c,0.77,false,test/ABC266/A/AC/35293992.c::main,1000,71477,20851,8552,41912
test/ABC266/A/WA/34478981.c,0.78,false,test/ABC268/A/AC/35212286.c::main,1000,70270,20761,8543,40842
test/ABC266/A/WA/34478981.c,0.79,false,test/ABC272/A/AC/35563017.c::main,1000,70227,20812,8567,40739
test/ABC266/A/WA/34478981.c,0.8,false,test/ABC269/A/AC/34930397.c::main,1000,70618,20781,8653,41077
test/ABC266/A/WA/34478981.c,0.81,false,test/ABC265/A/AC/34229857.c::main,1000,70551,20873,8637,40906
test/ABC266/A/WA/34478981.c,0.82,false,test/ABC269/A/AC/35064187.c::main,1000,73774,20788,8739,44081
test/ABC266/A/WA/34478981.c,0.83,false,test/ABC270/A/AC/35361689.c::main,1000,70416,20819,8659,40800
test/ABC266/A/WA/34478981.c,0.84,false,test/ABC267/A/AC/34639032.c::main,1000,70369,20862,8627,40764
test/ABC266/A/WA/34478981.c,0.85,false,test/ABC270/A/AC/35097513.c::main,1000,70586,20840,8552,41079
test/ABC266/A/WA/34478981.c,0.86,false,test/ABC268/A/AC/34727112.c::main,1000,70892,21126,8580,41072
test/ABC266/A/WA/34478981.c,0.87,false,test/ABC267/A/AC/34688895.c::main,1000,74864,21126,8896,44698
test/ABC266/A/WA/34478981.c,0.88,false,test/ABC270/A/AC/35390933.c::main,1000,70527,20848,8597,40970
test/ABC266/A/WA/34478981.c,0.89,false,test/ABC270/A/AC/35115224.c::main,1000,71583,20948,8629,41791
test/ABC266/A/WA/34478981.c,0.9,false,test/ABC268/A/AC/35579596.c::main,1000,71614,20952,8525,41970
test/ABC266/A/WA/34478981.c,0.91,false,test/ABC267/A/AC/34591770.c::main,1000,71657,20904,8601,42013
test/ABC266/A/WA/34478981.c,0.92,false,test/ABC269/A/AC/34923172.c::main_logic,1000,71003,20853,8957,41069
test/ABC266/A/WA/34478981.c,0.93,false,test/ABC270/A/AC/35245447.c::main,1000,70851,20840,8731,41113
test/ABC266/A/WA/34478981.c,0.94,false,test/ABC270/A/AC/35390933.c::main,1000,74797,20814,8700,45134
test/ABC266/A/WA/34478981.c,0.95,false,test/ABC266/A/AC/34384738.c::main,1000,71840,20719,8496,42440
test/ABC266/A/WA/34478981.c,0.96,false,test/ABC268/A/AC/34752484.c::main,1000,70614,20804,8770,40905
test/ABC266/A/WA/34478981.c,0.97,false,test/ABC270/A/AC/35385451.c::main,1000,70686,20975,8509,41087
test/ABC266/A/WA/34478981.c,0.98,false,test/ABC265/A/AC/34325472.c::main,1000,72631,20758,8697,43048
test/ABC266/A/WA/34478981.c,0.99,false,test/ABC272/A/AC/35470360.c::main,1000,71057,20800,8569,41579
test/ABC266/A/WA/34478981.c,1,false,test/ABC270/A/AC/35112898.c::main,1000,70237,20898,8749,40473
test/ABC266/A/WA/34515128.c,0,false,test/ABC270/A/AC/35385451.c::main,1000,80259,20904,7895,51340
test/ABC266/A/WA/34515128.c,0.01,false,test/ABC270/A/AC/35106177.c::main,1000,79734,20922,7985,50690
test/ABC266/A/WA/34515128.c,0.02,false,test/ABC266/A/AC/35175604.c::main,1000,80210,21144,8037,50917
test/ABC266/A/WA/34515128.c,0.03,false,test/ABC266/A/AC/34517192.c::main,1000,79474,21079,8231,50032
test/ABC266/A/WA/34515128.c,0.04,false,test/ABC270/A/AC/35112898.c::main,1000,78033,20766,8071,49049
test/ABC266/A/WA/34515128.c,0.05,true,test/ABC266/A/AC/34387413.c::main,396,72769,20828,8321,43505
test/ABC266/A/WA/34515128.c,0.06,false,test/ABC266/A/AC/35025359.c::main,1000,81291,21243,8512,51410
test/ABC266/A/WA/34515128.c,0.07,false,test/ABC265/A/AC/34357769.c::main,1000,79245,20892,8503,49701
